time,flux,flux_error,wavelength,band
2454875.78184,0.0831034560466777,0.0073122033441702155,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454875.789482,0.08093326952552188,0.0071212504537325975,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454875.797127,0.0791026595338096,0.006960176617095149,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.639413,0.08190889843370391,0.007207095222463645,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.649038,0.08446778100598104,0.0074322491521851,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.658647,0.08151904538307986,0.007172792379764696,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.668272,0.07929158244638775,0.006976799785599337,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.680281,0.08242122884704951,0.007252174745506364,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.690083,0.08005179698034967,0.007043690424352085,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.699892,0.08129860344103462,0.007153395878313383,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.709712,0.08105411818021725,0.007131883825424211,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.729127,0.07947436842149998,0.006992882970126973,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.738749,0.08247818308394818,0.007257186101006202,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.74838,0.07720458365768502,0.006793166513916152,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.760389,0.08022525113725379,0.007058952510028306,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.77019,0.07881757801216144,0.0069350925332901875,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.780002,0.08111461015943239,0.0071372064639010505,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454876.7898,0.07880088323593842,0.006933623573943184,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.640029,0.08183499972396352,0.007200592937020907,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.64964,0.08346782278189165,0.007344263667368319,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.659267,0.08581102415033076,0.0075504399889973605,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.668886,0.08001051858586616,0.007040058373068745,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.680896,0.08205387307758301,0.007219851419693242,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.690693,0.08055399529084445,0.007087878432169401,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.700495,0.07946558507508654,0.006992110130848409,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.710301,0.07908080568061085,0.006958253714895351,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.719918,0.07731487984505658,0.006802871382865218,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.729537,0.07953148384184229,0.006997908508022728,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.739178,0.08079399540473041,0.0071089958407447125,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.748802,0.07894835499699858,0.006946599490417572,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454877.76081,0.08004958509801523,0.007043495802682034,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454878.730238,0.0791237906658856,0.006962035927669976,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454878.739868,0.07896944490884818,0.006948455174059276,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454878.751869,0.07636583157117698,0.006719365421835829,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454878.761681,0.07787733570837553,0.006852361402178,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454878.771486,0.07835939699670574,0.006894777570317184,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454878.781287,0.07682438375968091,0.006759713044013801,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454878.791086,0.07841137783387717,0.006899351320549474,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.628125,0.08394968778142932,0.0073866625642214035,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.637754,0.07916534072308365,0.006965691882327546,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.647385,0.07729707948549745,0.006801305144168447,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.65702,0.07773616030053235,0.00683993949653829,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.698372,0.08218320714044682,0.007231231415327319,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.708158,0.07735904242745124,0.006806757211422,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.717795,0.07605908303746639,0.006692374875825829,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.727426,0.0776359881883784,0.006831125436469919,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.737052,0.07666040075762563,0.006745284317303059,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454880.749075,0.0751448263667224,0.006611930198753805,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.621051,0.07801804892654303,0.0068647426401360866,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.630679,0.08249337752615431,0.007258523047222375,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.640305,0.08039167644210078,0.00707359613291173,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.649924,0.07807627503892359,0.00686986590689202,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.659535,0.07807771327030635,0.006869992455664202,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.671547,0.07866600317216003,0.006921755590343702,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.681335,0.076149505119167,0.006700331038898357,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.691142,0.07764671473746995,0.006832069256521092,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.700944,0.0756078842499578,0.0066526742732293176,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.71057,0.07689800720231652,0.006766191108935036,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.720198,0.07768820467338676,0.006835719921157589,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.729825,0.07903493223931912,0.006954217349300237,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.741846,0.07474240795575944,0.006576521740545445,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.751654,0.07751095455229502,0.006820123831778664,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.761469,0.0753756526023475,0.006632240405481093,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.771285,0.07541176149025493,0.006635417596219858,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454881.781081,0.07829230607981662,0.006888874296853267,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.620764,0.08002231024043811,0.007041095910857136,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.630388,0.08314403273875105,0.007315773653247464,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.640024,0.07863195713046778,0.006918759907711946,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.649645,0.07747526765643807,0.006816983771766218,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.661664,0.07867179971102915,0.006922265622933436,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.67147,0.0778228417486471,0.006847566524401323,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.681258,0.07592050448653405,0.006680181465446018,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.691073,0.07571310993156578,0.006661932992632205,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.700874,0.07477270382689075,0.006579187448817271,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.710501,0.07669076771107652,0.006747956280048521,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.720156,0.07747169987066235,0.006816669845290455,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.729771,0.07644816849703184,0.006726610178831813,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.741763,0.07722876418035965,0.006795294137810227,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454882.75157,0.07762740801602894,0.006830370474306708,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.621526,0.08884624659361669,0.007817506664150193,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.63117,0.07957691255770108,0.007001905742600282,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.640783,0.07729992726760257,0.006801555718125574,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.650385,0.08169191659734472,0.007188003172807386,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.662392,0.07861747392267582,0.006917485542414898,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.672198,0.0753756526023475,0.006632240405481093,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.681998,0.0805873890478163,0.007090816720816107,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.691775,0.07740750781446842,0.006811021640145932,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.70159,0.07547360338455238,0.006640859012591731,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.711212,0.0763981927698907,0.006722212856548086,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.752269,0.07851399668322306,0.006908380666969682,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.762059,0.07672044006895755,0.0067505671259128035,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454883.771844,0.07529447080765467,0.006625097287506489,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.612253,0.0807947395483551,0.007109061317317648,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.621889,0.07880596388041088,0.006934070615585845,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.631528,0.07524871452780207,0.006621071230848064,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.641143,0.08004368704390712,0.007042976837851628,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.650773,0.07850459641776754,0.006907553545502419,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.662786,0.07636301820179531,0.006719117875825354,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.672595,0.07687393024049359,0.006764072597273377,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.682403,0.07644816849703184,0.006726610178831813,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.692224,0.075633654491637,0.006654941775164265,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.701838,0.076786891239041,0.006756414108592264,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.711458,0.07366328551840162,0.006481570663050126,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.721084,0.0775145241458571,0.006820437917320032,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.733099,0.07371554577040337,0.006486168998758809,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.742912,0.07602546502714207,0.006689416855314868,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.752714,0.07373999185262153,0.006488319989014221,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.762505,0.07395560348211541,0.006507291475318492,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454884.772311,0.07612285799386223,0.006697986380709213,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454885.733191,0.07680952604340657,0.006758405726029734,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.62245,0.07737258117115338,0.006807948474116526,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.663542,0.07503002398566004,0.0066018288336041845,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.673355,0.07545414204196295,0.006639146625392281,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.702719,0.07554941142687303,0.006647529298605598,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.733986,0.0740619402365982,0.00651664795709105,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.74376,0.07537773533737009,0.006632423663587574,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.753567,0.07148568536165009,0.00628996545303912,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454886.763378,0.07245345254939631,0.006375118475587801,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454887.632057,0.07768605809861899,0.006835531045845514,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454887.641688,0.07360428279885567,0.006476379063281559,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.604286,0.0762709376130738,0.0067110157821121345,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.613903,0.0766385157621773,0.00674335867492286,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.623531,0.0770412082506726,0.006778791248983241,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.63316,0.0729966761491913,0.0064229162641758234,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.645161,0.07354329523481065,0.00647101281871151,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.654958,0.07632012715891946,0.006715343928963558,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.664756,0.07639256375040027,0.006721717563847873,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.693979,0.07475686581728078,0.006577793875645417,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.703597,0.07507910472788905,0.006606147406916704,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.713245,0.07426960006499239,0.00653491977109095,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.725252,0.07351552876775343,0.006468569670581094,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.735061,0.07126086427069576,0.00627018363395096,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.744868,0.07312385609169825,0.006434106720567773,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.754661,0.0725041866968098,0.006379582530634708,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454888.764474,0.07421694701908599,0.006530286873776291,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.602798,0.07415271987184952,0.006524635581000389,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.610211,0.07507011571262528,0.0066053564710086285,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.617637,0.07610673400081742,0.006696567644094969,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.625058,0.07423130323762239,0.006531550065395332,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.661878,0.07566570541902286,0.0066577619093628115,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.722365,0.0731474322376569,0.006436181165861899,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.732158,0.07113626932599224,0.006259220629345999,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.741965,0.07260375544975271,0.006388343501632534,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.751765,0.07359343687007408,0.006475424739111661,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454889.761568,0.0730296274716424,0.0064258156233804094,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.60684,0.07589673358329999,0.006678089883622701,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.611379,0.07723658891198007,0.006795982629377773,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.615929,0.07344852611848239,0.006462674163710804,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.620472,0.07423950803785688,0.006532271998881217,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.656952,0.07594078555188694,0.006681965979363386,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.661539,0.07499824232397848,0.00659903239186895,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.666107,0.0722754967539624,0.0063594602945158205,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.677551,0.07476650594530003,0.006578642102418332,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.682092,0.07517736255156111,0.0066147930303483244,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.686617,0.07307201531501077,0.006429545294139905,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.691172,0.07251286846364495,0.00638034643201144,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.695721,0.07053929020173375,0.006206692937280451,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.704791,0.07418687632553643,0.0065276409786908796,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.712437,0.074509403278002,0.006556019854523421,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.720075,0.07128252667747771,0.006272089690941235,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.727724,0.07344987910279444,0.006462793211664786,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454893.743023,0.07411653120043762,0.0065214513701780325,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.655867,0.07393312874053277,0.006505313941670943,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.660092,0.07551393213482112,0.006644407505477704,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.662206,0.07331200300080032,0.0064506616091774445,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.664314,0.07356971697238035,0.006473337645223027,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.668859,0.07179977533004056,0.006317601965724526,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.673399,0.0717244266521063,0.006310972098797448,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.687004,0.07342214790524675,0.00646035316686891,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.696069,0.07160759457987627,0.006300692142825619,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.700607,0.07028248122998199,0.006184096531410142,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.70514,0.06888030877356184,0.006060720553891471,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.709666,0.07050746253154862,0.006203892447295605,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.714199,0.0716709374900709,0.006306265632326398,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.718738,0.07028442323353455,0.0061842674066727,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.727823,0.07182027856840137,0.006319406028458379,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454894.73236,0.07321618322714214,0.006442230507720155,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.666055,0.07490918728436649,0.0065911965136823646,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.679671,0.07453136673738131,0.0065579524008790475,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.688753,0.07266262537025613,0.006393523416524813,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.693283,0.07261980615087585,0.0063897557893521075,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.69783,0.07146132843481964,0.006287822307491439,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.70237,0.07390998008970426,0.006503277111314498,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.706912,0.07187652716640369,0.00632435529538401,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.711455,0.07010340058406005,0.006168339375687869,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.715986,0.07039066778188306,0.006193615775304895,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.720534,0.07335320351213413,0.006454286807587814,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.725066,0.07213716745796205,0.0063472888158682605,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.729609,0.06985911592421307,0.006146844973509706,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.734147,0.07417662773776865,0.0065267392140554055,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.738688,0.07117165834545296,0.006262334479464365,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454895.745617,0.07273895965429912,0.006400240006106124,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454902.610763,0.06876494267548072,0.0060505695877545295,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454902.620573,0.0701945000662583,0.0061763551426616044,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.611188,0.068027276677854,0.0059856629757876695,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.620975,0.06751295003819895,0.0059404078064675256,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.630785,0.06714645442358418,0.005908160164957831,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.650226,0.06655475442172994,0.005856096978441571,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.659857,0.06944789479098781,0.006110661971158104,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.669471,0.0707937772927275,0.006229085042811748,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.681504,0.06661178709481179,0.005861115235475331,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.691302,0.06967983045668069,0.006131069795705849,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454903.70111,0.06961760608584958,0.006125594725544812,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.609232,0.06864660843557481,0.006040157457309752,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.619038,0.067086492367812,0.005902884153999944,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.628846,0.0681370121056398,0.005995318503971461,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.648282,0.06793523550730748,0.005977564350446581,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.657912,0.068420002431952,0.006020218585254069,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.667532,0.06913135754502665,0.00608281012457339,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.67955,0.06704510654682382,0.005899242650348626,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.689364,0.06725662733247902,0.005917854186737207,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.699175,0.06803040952185363,0.005985938632101625,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.709007,0.0684489964630406,0.0060227697457132445,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454904.718806,0.0699679396307178,0.006156420280103237,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.610745,0.06874657802088499,0.006048953697211133,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.620875,0.06721637471479112,0.005914312392693122,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.630764,0.06744023660541404,0.005934009812549231,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.650386,0.06838031314277822,0.006016726358013108,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.669953,0.06627337461836015,0.005831338605720863,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.682087,0.0687351817366903,0.00604795094773038,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.691979,0.06684040693541674,0.005881231303356747,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.7019,0.06785644219915503,0.005970631393397876,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454905.711822,0.06860678769608129,0.006036653663865491,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.611126,0.06661056007164924,0.005861007270737168,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.620923,0.06629596327955276,0.005833326163059275,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.640343,0.06626177802665219,0.0058303182313501475,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.649972,0.06686318886428234,0.005883235866155485,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.659592,0.06771659078550717,0.00595832598489611,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.66921,0.0680260235806499,0.005985552716816474,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.681217,0.0678276991657087,0.005968102318010569,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.691028,0.06574202622646726,0.0057845857067086205,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.700831,0.06837779396534825,0.006016504697705531,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454906.710635,0.06816400274819377,0.00599769338795503,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454913.678768,0.06428166028030351,0.00565608933287246,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454913.688563,0.06355929703722941,0.0055925291974342276,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454913.698369,0.0638467926448607,0.005617825694638568,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.624333,0.0641633580799372,0.00564568002155988,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.633954,0.06539237114538826,0.005753819849609538,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.643577,0.06223677573025826,0.00547616165769991,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.655579,0.06592453653529959,0.005800644635591671,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.665376,0.06286126050036146,0.005531109548456309,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.675178,0.0643758661424441,0.005664378427609963,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.684977,0.06483762306068223,0.005705008031267339,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
2454914.694789,0.0628456301565663,0.005529734247625194,0.6561154962791801,KELT/OSN_Johnson.Cousins_R3_0
